Country,Date,Day,Month,Year,Cases,Deaths,Index Cases,Cumulative Cases,Index Deaths,Cumulative Deaths
Czech_Republic,43833,3,1,2020,0,0,0,0,0,0
Czech_Republic,43834,4,1,2020,0,0,0,0,0,0
Czech_Republic,43835,5,1,2020,0,0,0,0,0,0
Czech_Republic,43836,6,1,2020,0,0,0,0,0,0
Czech_Republic,43837,7,1,2020,0,0,0,0,0,0
Czech_Republic,43838,8,1,2020,0,0,0,0,0,0
Czech_Republic,43839,9,1,2020,0,0,0,0,0,0
Czech_Republic,43840,10,1,2020,0,0,0,0,0,0
Czech_Republic,43841,11,1,2020,0,0,0,0,0,0
Czech_Republic,43842,12,1,2020,0,0,0,0,0,0
Czech_Republic,43843,13,1,2020,0,0,0,0,0,0
Czech_Republic,43844,14,1,2020,0,0,0,0,0,0
Czech_Republic,43845,15,1,2020,0,0,0,0,0,0
Czech_Republic,43846,16,1,2020,0,0,0,0,0,0
Czech_Republic,43847,17,1,2020,0,0,0,0,0,0
Czech_Republic,43848,18,1,2020,0,0,0,0,0,0
Czech_Republic,43849,19,1,2020,0,0,0,0,0,0
Czech_Republic,43850,20,1,2020,0,0,0,0,0,0
Czech_Republic,43851,21,1,2020,0,0,0,0,0,0
Czech_Republic,43852,22,1,2020,0,0,0,0,0,0
Czech_Republic,43853,23,1,2020,0,0,0,0,0,0
Czech_Republic,43854,24,1,2020,0,0,0,0,0,0
Czech_Republic,43855,25,1,2020,0,0,0,0,0,0
Czech_Republic,43856,26,1,2020,0,0,0,0,0,0
Czech_Republic,43857,27,1,2020,0,0,0,0,0,0
Czech_Republic,43858,28,1,2020,0,0,0,0,0,0
Czech_Republic,43859,29,1,2020,0,0,0,0,0,0
Czech_Republic,43860,30,1,2020,0,0,0,0,0,0
Czech_Republic,43861,31,1,2020,0,0,0,0,0,0
Czech_Republic,43862,1,2,2020,0,0,0,0,0,0
Czech_Republic,43863,2,2,2020,0,0,0,0,0,0
Czech_Republic,43864,3,2,2020,0,0,0,0,0,0
Czech_Republic,43865,4,2,2020,0,0,0,0,0,0
Czech_Republic,43866,5,2,2020,0,0,0,0,0,0
Czech_Republic,43867,6,2,2020,0,0,0,0,0,0
Czech_Republic,43868,7,2,2020,0,0,0,0,0,0
Czech_Republic,43869,8,2,2020,0,0,0,0,0,0
Czech_Republic,43870,9,2,2020,0,0,0,0,0,0
Czech_Republic,43871,10,2,2020,0,0,0,0,0,0
Czech_Republic,43872,11,2,2020,0,0,0,0,0,0
Czech_Republic,43873,12,2,2020,0,0,0,0,0,0
Czech_Republic,43874,13,2,2020,0,0,0,0,0,0
Czech_Republic,43875,14,2,2020,0,0,0,0,0,0
Czech_Republic,43876,15,2,2020,0,0,0,0,0,0
Czech_Republic,43877,16,2,2020,0,0,0,0,0,0
Czech_Republic,43878,17,2,2020,0,0,0,0,0,0
Czech_Republic,43879,18,2,2020,0,0,0,0,0,0
Czech_Republic,43880,19,2,2020,0,0,0,0,0,0
Czech_Republic,43881,20,2,2020,0,0,0,0,0,0
Czech_Republic,43882,21,2,2020,0,0,0,0,0,0
Czech_Republic,43883,22,2,2020,0,0,0,0,0,0
Czech_Republic,43884,23,2,2020,0,0,0,0,0,0
Czech_Republic,43885,24,2,2020,0,0,0,0,0,0
Czech_Republic,43886,25,2,2020,0,0,0,0,0,0
Czech_Republic,43887,26,2,2020,0,0,0,0,0,0
Czech_Republic,43888,27,2,2020,0,0,0,0,0,0
Czech_Republic,43889,28,2,2020,0,0,0,0,0,0
Czech_Republic,43890,29,2,2020,0,0,0,0,0,0
Czech_Republic,43891,1,3,2020,0,0,0,0,0,0
Czech_Republic,43892,2,3,2020,3,0,1,3,0,0
Czech_Republic,43893,3,3,2020,2,0,2,5,0,0
Czech_Republic,43894,4,3,2020,0,0,3,5,0,0
Czech_Republic,43895,5,3,2020,3,0,4,8,0,0
Czech_Republic,43896,6,3,2020,4,0,5,12,0,0
Czech_Republic,43897,7,3,2020,7,0,6,19,0,0
Czech_Republic,43898,8,3,2020,7,0,7,26,0,0
Czech_Republic,43899,9,3,2020,6,0,8,32,0,0
Czech_Republic,43900,10,3,2020,8,0,9,40,0,0
Czech_Republic,43901,11,3,2020,23,0,10,63,0,0
Czech_Republic,43902,12,3,2020,31,0,11,94,0,0
Czech_Republic,43903,13,3,2020,22,0,12,116,0,0
Czech_Republic,43904,14,3,2020,34,0,13,150,0,0
Czech_Republic,43905,15,3,2020,64,0,14,214,0,0
Czech_Republic,43906,16,3,2020,84,0,15,298,0,0
Czech_Republic,43907,17,3,2020,46,0,16,344,0,0
Czech_Republic,43908,18,3,2020,90,0,17,434,0,0
Czech_Republic,43909,19,3,2020,88,0,18,522,0,0
Czech_Republic,43910,20,3,2020,172,0,19,694,0,0
Democratic_Republic_of_the_Congo,43901,11,3,2020,1,0,1,1,0,0
Democratic_Republic_of_the_Congo,43904,14,3,2020,1,0,2,2,0,0
Democratic_Republic_of_the_Congo,43905,15,3,2020,0,0,3,2,0,0
Democratic_Republic_of_the_Congo,43906,16,3,2020,0,0,4,2,0,0
Democratic_Republic_of_the_Congo,43907,17,3,2020,1,0,5,3,0,0
Democratic_Republic_of_the_Congo,43908,18,3,2020,0,0,6,3,0,0
Democratic_Republic_of_the_Congo,43909,19,3,2020,11,0,7,14,0,0
Democratic_Republic_of_the_Congo,43910,20,3,2020,0,0,8,14,0,0
Denmark,43830,31,12,2019,0,0,0,0,0,0
Denmark,43831,1,1,2020,0,0,0,0,0,0
Denmark,43832,2,1,2020,0,0,0,0,0,0
Denmark,43833,3,1,2020,0,0,0,0,0,0
Denmark,43834,4,1,2020,0,0,0,0,0,0
Denmark,43835,5,1,2020,0,0,0,0,0,0
Denmark,43836,6,1,2020,0,0,0,0,0,0
Denmark,43837,7,1,2020,0,0,0,0,0,0
Denmark,43838,8,1,2020,0,0,0,0,0,0
Denmark,43839,9,1,2020,0,0,0,0,0,0
Denmark,43840,10,1,2020,0,0,0,0,0,0
Denmark,43841,11,1,2020,0,0,0,0,0,0
Denmark,43842,12,1,2020,0,0,0,0,0,0
Denmark,43843,13,1,2020,0,0,0,0,0,0
Denmark,43844,14,1,2020,0,0,0,0,0,0
Denmark,43845,15,1,2020,0,0,0,0,0,0
Denmark,43846,16,1,2020,0,0,0,0,0,0
Denmark,43847,17,1,2020,0,0,0,0,0,0
Denmark,43848,18,1,2020,0,0,0,0,0,0
Denmark,43849,19,1,2020,0,0,0,0,0,0
Denmark,43850,20,1,2020,0,0,0,0,0,0
Denmark,43851,21,1,2020,0,0,0,0,0,0
Denmark,43852,22,1,2020,0,0,0,0,0,0
Denmark,43853,23,1,2020,0,0,0,0,0,0
Denmark,43854,24,1,2020,0,0,0,0,0,0
Denmark,43855,25,1,2020,0,0,0,0,0,0
Denmark,43856,26,1,2020,0,0,0,0,0,0
Denmark,43857,27,1,2020,0,0,0,0,0,0
Denmark,43858,28,1,2020,0,0,0,0,0,0
Denmark,43859,29,1,2020,0,0,0,0,0,0
Denmark,43860,30,1,2020,0,0,0,0,0,0
Denmark,43861,31,1,2020,0,0,0,0,0,0
Denmark,43862,1,2,2020,0,0,0,0,0,0
Denmark,43863,2,2,2020,0,0,0,0,0,0
Denmark,43864,3,2,2020,0,0,0,0,0,0
Denmark,43865,4,2,2020,0,0,0,0,0,0
Denmark,43866,5,2,2020,0,0,0,0,0,0
Denmark,43867,6,2,2020,0,0,0,0,0,0
Denmark,43868,7,2,2020,0,0,0,0,0,0
Denmark,43869,8,2,2020,0,0,0,0,0,0
Denmark,43870,9,2,2020,0,0,0,0,0,0
Denmark,43871,10,2,2020,0,0,0,0,0,0
Denmark,43872,11,2,2020,0,0,0,0,0,0
Denmark,43873,12,2,2020,0,0,0,0,0,0
Denmark,43874,13,2,2020,0,0,0,0,0,0
Denmark,43875,14,2,2020,0,0,0,0,0,0
Denmark,43876,15,2,2020,0,0,0,0,0,0
Denmark,43877,16,2,2020,0,0,0,0,0,0
Denmark,43878,17,2,2020,0,0,0,0,0,0
Denmark,43879,18,2,2020,0,0,0,0,0,0
Denmark,43880,19,2,2020,0,0,0,0,0,0
Denmark,43881,20,2,2020,0,0,0,0,0,0
Denmark,43882,21,2,2020,0,0,0,0,0,0
Denmark,43883,22,2,2020,0,0,0,0,0,0
Denmark,43884,23,2,2020,0,0,0,0,0,0
Denmark,43885,24,2,2020,0,0,0,0,0,0
Denmark,43886,25,2,2020,0,0,0,0,0,0
Denmark,43887,26,2,2020,0,0,0,0,0,0
Denmark,43888,27,2,2020,1,0,1,1,0,0
Denmark,43889,28,2,2020,0,0,2,1,0,0
Denmark,43890,29,2,2020,1,0,3,2,0,0
Denmark,43891,1,3,2020,1,0,4,3,0,0
Denmark,43892,2,3,2020,1,0,5,4,0,0
Denmark,43893,3,3,2020,1,0,6,5,0,0
Denmark,43894,4,3,2020,3,0,7,8,0,0
Denmark,43895,5,3,2020,2,0,8,10,0,0
Denmark,43896,6,3,2020,10,0,9,20,0,0
Denmark,43897,7,3,2020,3,0,10,23,0,0
Denmark,43898,8,3,2020,8,0,11,31,0,0
Denmark,43899,9,3,2020,7,0,12,38,0,0
Denmark,43900,10,3,2020,75,0,13,113,0,0
Denmark,43901,11,3,2020,151,0,14,264,0,0
Denmark,43902,12,3,2020,252,0,15,516,0,0
Denmark,43903,13,3,2020,160,0,16,676,0,0
Denmark,43904,14,3,2020,128,0,17,804,0,0
Denmark,43905,15,3,2020,23,0,18,827,0,0
Denmark,43906,16,3,2020,48,1,19,875,1,1
Denmark,43907,17,3,2020,57,0,20,932,2,1
Denmark,43908,18,3,2020,92,3,21,1024,3,4
Denmark,43909,19,3,2020,91,0,22,1115,4,4
Denmark,43910,20,3,2020,36,2,23,1151,5,6
Djibouti,43909,19,3,2020,1,0,1,1,0,0
Djibouti,43910,20,3,2020,0,0,2,1,0,0
Dominican_Republic,43830,31,12,2019,0,0,0,0,0,0
Dominican_Republic,43831,1,1,2020,0,0,0,0,0,0
Dominican_Republic,43832,2,1,2020,0,0,0,0,0,0
Dominican_Republic,43833,3,1,2020,0,0,0,0,0,0
Dominican_Republic,43834,4,1,2020,0,0,0,0,0,0
Dominican_Republic,43835,5,1,2020,0,0,0,0,0,0
Dominican_Republic,43836,6,1,2020,0,0,0,0,0,0
Dominican_Republic,43837,7,1,2020,0,0,0,0,0,0
Dominican_Republic,43838,8,1,2020,0,0,0,0,0,0
Dominican_Republic,43839,9,1,2020,0,0,0,0,0,0
Dominican_Republic,43840,10,1,2020,0,0,0,0,0,0
Dominican_Republic,43841,11,1,2020,0,0,0,0,0,0
Dominican_Republic,43842,12,1,2020,0,0,0,0,0,0
Dominican_Republic,43843,13,1,2020,0,0,0,0,0,0
Dominican_Republic,43844,14,1,2020,0,0,0,0,0,0
Dominican_Republic,43845,15,1,2020,0,0,0,0,0,0
Dominican_Republic,43846,16,1,2020,0,0,0,0,0,0
Dominican_Republic,43847,17,1,2020,0,0,0,0,0,0
Dominican_Republic,43848,18,1,2020,0,0,0,0,0,0
Dominican_Republic,43849,19,1,2020,0,0,0,0,0,0
Dominican_Republic,43850,20,1,2020,0,0,0,0,0,0
Dominican_Republic,43851,21,1,2020,0,0,0,0,0,0
Dominican_Republic,43852,22,1,2020,0,0,0,0,0,0
Dominican_Republic,43853,23,1,2020,0,0,0,0,0,0
Dominican_Republic,43854,24,1,2020,0,0,0,0,0,0
Dominican_Republic,43855,25,1,2020,0,0,0,0,0,0
Dominican_Republic,43856,26,1,2020,0,0,0,0,0,0
Dominican_Republic,43857,27,1,2020,0,0,0,0,0,0
Dominican_Republic,43858,28,1,2020,0,0,0,0,0,0
Dominican_Republic,43859,29,1,2020,0,0,0,0,0,0
Dominican_Republic,43860,30,1,2020,0,0,0,0,0,0
Dominican_Republic,43861,31,1,2020,0,0,0,0,0,0
Dominican_Republic,43862,1,2,2020,0,0,0,0,0,0
Dominican_Republic,43863,2,2,2020,0,0,0,0,0,0
Dominican_Republic,43864,3,2,2020,0,0,0,0,0,0
Dominican_Republic,43865,4,2,2020,0,0,0,0,0,0
Dominican_Republic,43866,5,2,2020,0,0,0,0,0,0
Dominican_Republic,43867,6,2,2020,0,0,0,0,0,0
Dominican_Republic,43868,7,2,2020,0,0,0,0,0,0
Dominican_Republic,43869,8,2,2020,0,0,0,0,0,0
Dominican_Republic,43870,9,2,2020,0,0,0,0,0,0
Dominican_Republic,43871,10,2,2020,0,0,0,0,0,0
Dominican_Republic,43872,11,2,2020,0,0,0,0,0,0
Dominican_Republic,43873,12,2,2020,0,0,0,0,0,0
Dominican_Republic,43874,13,2,2020,0,0,0,0,0,0
Dominican_Republic,43875,14,2,2020,0,0,0,0,0,0
Dominican_Republic,43876,15,2,2020,0,0,0,0,0,0
Dominican_Republic,43877,16,2,2020,0,0,0,0,0,0
Dominican_Republic,43878,17,2,2020,0,0,0,0,0,0
Dominican_Republic,43879,18,2,2020,0,0,0,0,0,0
Dominican_Republic,43880,19,2,2020,0,0,0,0,0,0
Dominican_Republic,43881,20,2,2020,0,0,0,0,0,0
Dominican_Republic,43882,21,2,2020,0,0,0,0,0,0
Dominican_Republic,43883,22,2,2020,0,0,0,0,0,0
Dominican_Republic,43884,23,2,2020,0,0,0,0,0,0
Dominican_Republic,43885,24,2,2020,0,0,0,0,0,0
Dominican_Republic,43886,25,2,2020,0,0,0,0,0,0
Dominican_Republic,43887,26,2,2020,0,0,0,0,0,0
Dominican_Republic,43888,27,2,2020,0,0,0,0,0,0
Dominican_Republic,43889,28,2,2020,0,0,0,0,0,0
Dominican_Republic,43890,29,2,2020,0,0,0,0,0,0
Dominican_Republic,43891,1,3,2020,0,0,0,0,0,0
Dominican_Republic,43892,2,3,2020,1,0,1,1,0,0
Dominican_Republic,43897,7,3,2020,1,0,2,2,0,0
Dominican_Republic,43900,10,3,2020,3,0,3,5,0,0
Dominican_Republic,43904,14,3,2020,6,0,4,11,0,0
Dominican_Republic,43905,15,3,2020,0,0,5,11,0,0
Dominican_Republic,43906,16,3,2020,0,0,6,11,0,0
Dominican_Republic,43907,17,3,2020,0,0,7,11,0,0
Dominican_Republic,43908,18,3,2020,0,0,8,11,0,0
Dominican_Republic,43909,19,3,2020,10,0,9,21,0,0
Dominican_Republic,43910,20,3,2020,0,0,10,21,0,0
Ecuador,43830,31,12,2019,0,0,0,0,0,0
Ecuador,43831,1,1,2020,0,0,0,0,0,0
Ecuador,43832,2,1,2020,0,0,0,0,0,0
Ecuador,43833,3,1,2020,0,0,0,0,0,0
Ecuador,43834,4,1,2020,0,0,0,0,0,0
Ecuador,43835,5,1,2020,0,0,0,0,0,0
Ecuador,43836,6,1,2020,0,0,0,0,0,0
Ecuador,43837,7,1,2020,0,0,0,0,0,0
Ecuador,43838,8,1,2020,0,0,0,0,0,0
Ecuador,43839,9,1,2020,0,0,0,0,0,0
Ecuador,43840,10,1,2020,0,0,0,0,0,0
Ecuador,43841,11,1,2020,0,0,0,0,0,0
Ecuador,43842,12,1,2020,0,0,0,0,0,0
Ecuador,43843,13,1,2020,0,0,0,0,0,0
Ecuador,43844,14,1,2020,0,0,0,0,0,0
Ecuador,43845,15,1,2020,0,0,0,0,0,0
Ecuador,43846,16,1,2020,0,0,0,0,0,0
Ecuador,43847,17,1,2020,0,0,0,0,0,0
Ecuador,43848,18,1,2020,0,0,0,0,0,0
Ecuador,43849,19,1,2020,0,0,0,0,0,0
Ecuador,43850,20,1,2020,0,0,0,0,0,0
Ecuador,43851,21,1,2020,0,0,0,0,0,0
Ecuador,43852,22,1,2020,0,0,0,0,0,0
Ecuador,43853,23,1,2020,0,0,0,0,0,0
Ecuador,43854,24,1,2020,0,0,0,0,0,0
Ecuador,43855,25,1,2020,0,0,0,0,0,0
Ecuador,43856,26,1,2020,0,0,0,0,0,0
Ecuador,43857,27,1,2020,0,0,0,0,0,0
Ecuador,43858,28,1,2020,0,0,0,0,0,0
Ecuador,43859,29,1,2020,0,0,0,0,0,0
Ecuador,43860,30,1,2020,0,0,0,0,0,0
Ecuador,43861,31,1,2020,0,0,0,0,0,0
Ecuador,43862,1,2,2020,0,0,0,0,0,0
Ecuador,43863,2,2,2020,0,0,0,0,0,0
Ecuador,43864,3,2,2020,0,0,0,0,0,0
Ecuador,43865,4,2,2020,0,0,0,0,0,0
Ecuador,43866,5,2,2020,0,0,0,0,0,0
Ecuador,43867,6,2,2020,0,0,0,0,0,0
Ecuador,43868,7,2,2020,0,0,0,0,0,0
Ecuador,43869,8,2,2020,0,0,0,0,0,0
Ecuador,43870,9,2,2020,0,0,0,0,0,0
Ecuador,43871,10,2,2020,0,0,0,0,0,0
Ecuador,43872,11,2,2020,0,0,0,0,0,0
Ecuador,43873,12,2,2020,0,0,0,0,0,0
Ecuador,43874,13,2,2020,0,0,0,0,0,0
Ecuador,43875,14,2,2020,0,0,0,0,0,0
Ecuador,43876,15,2,2020,0,0,0,0,0,0
Ecuador,43877,16,2,2020,0,0,0,0,0,0
Ecuador,43878,17,2,2020,0,0,0,0,0,0
Ecuador,43879,18,2,2020,0,0,0,0,0,0
Ecuador,43880,19,2,2020,0,0,0,0,0,0
Ecuador,43881,20,2,2020,0,0,0,0,0,0
Ecuador,43882,21,2,2020,0,0,0,0,0,0
Ecuador,43883,22,2,2020,0,0,0,0,0,0
Ecuador,43884,23,2,2020,0,0,0,0,0,0
Ecuador,43885,24,2,2020,0,0,0,0,0,0
Ecuador,43886,25,2,2020,0,0,0,0,0,0
Ecuador,43887,26,2,2020,0,0,0,0,0,0
Ecuador,43888,27,2,2020,0,0,0,0,0,0
Ecuador,43889,28,2,2020,0,0,0,0,0,0
Ecuador,43890,29,2,2020,0,0,0,0,0,0
Ecuador,43891,1,3,2020,1,0,1,1,0,0
Ecuador,43892,2,3,2020,5,0,2,6,0,0
Ecuador,43893,3,3,2020,1,0,3,7,0,0
Ecuador,43895,5,3,2020,3,0,4,10,0,0
Ecuador,43896,6,3,2020,3,0,5,13,0,0
Ecuador,43899,9,3,2020,1,0,6,14,0,0
Ecuador,43900,10,3,2020,1,0,7,15,0,0
Ecuador,43901,11,3,2020,2,0,8,17,0,0
Ecuador,43904,14,3,2020,6,1,9,23,1,1
Ecuador,43905,15,3,2020,5,1,10,28,2,2
Ecuador,43906,16,3,2020,9,0,11,37,3,2
Ecuador,43907,17,3,2020,21,0,12,58,4,2
Ecuador,43908,18,3,2020,53,0,13,111,5,2
Ecuador,43909,19,3,2020,57,1,14,168,6,3
Ecuador,43910,20,3,2020,31,0,15,199,7,3
Egypt,43830,31,12,2019,0,0,0,0,0,0
Egypt,43831,1,1,2020,0,0,0,0,0,0
Egypt,43832,2,1,2020,0,0,0,0,0,0
Egypt,43833,3,1,2020,0,0,0,0,0,0
Egypt,43834,4,1,2020,0,0,0,0,0,0
Egypt,43835,5,1,2020,0,0,0,0,0,0
Egypt,43836,6,1,2020,0,0,0,0,0,0
Egypt,43837,7,1,2020,0,0,0,0,0,0
Egypt,43838,8,1,2020,0,0,0,0,0,0
Egypt,43839,9,1,2020,0,0,0,0,0,0
Egypt,43840,10,1,2020,0,0,0,0,0,0
Egypt,43841,11,1,2020,0,0,0,0,0,0
Egypt,43842,12,1,2020,0,0,0,0,0,0
Egypt,43843,13,1,2020,0,0,0,0,0,0
Egypt,43844,14,1,2020,0,0,0,0,0,0
Egypt,43845,15,1,2020,0,0,0,0,0,0
Egypt,43846,16,1,2020,0,0,0,0,0,0
Egypt,43847,17,1,2020,0,0,0,0,0,0
Egypt,43848,18,1,2020,0,0,0,0,0,0
Egypt,43849,19,1,2020,0,0,0,0,0,0
Egypt,43850,20,1,2020,0,0,0,0,0,0
Egypt,43851,21,1,2020,0,0,0,0,0,0
Egypt,43852,22,1,2020,0,0,0,0,0,0
Egypt,43853,23,1,2020,0,0,0,0,0,0
Egypt,43854,24,1,2020,0,0,0,0,0,0
Egypt,43855,25,1,2020,0,0,0,0,0,0
Egypt,43856,26,1,2020,0,0,0,0,0,0
Egypt,43857,27,1,2020,0,0,0,0,0,0
Egypt,43858,28,1,2020,0,0,0,0,0,0
Egypt,43859,29,1,2020,0,0,0,0,0,0
Egypt,43860,30,1,2020,0,0,0,0,0,0
Egypt,43861,31,1,2020,0,0,0,0,0,0
Egypt,43862,1,2,2020,0,0,0,0,0,0
Egypt,43863,2,2,2020,0,0,0,0,0,0
Egypt,43864,3,2,2020,0,0,0,0,0,0
Egypt,43865,4,2,2020,0,0,0,0,0,0
Egypt,43866,5,2,2020,0,0,0,0,0,0
Egypt,43867,6,2,2020,0,0,0,0,0,0
Egypt,43868,7,2,2020,0,0,0,0,0,0
Egypt,43869,8,2,2020,0,0,0,0,0,0
Egypt,43870,9,2,2020,0,0,0,0,0,0
Egypt,43871,10,2,2020,0,0,0,0,0,0
Egypt,43872,11,2,2020,0,0,0,0,0,0
Egypt,43873,12,2,2020,0,0,0,0,0,0
Egypt,43874,13,2,2020,0,0,0,0,0,0
Egypt,43875,14,2,2020,0,0,0,0,0,0
Egypt,43876,15,2,2020,1,0,1,1,0,0
Egypt,43877,16,2,2020,0,0,2,1,0,0
Egypt,43878,17,2,2020,0,0,3,1,0,0
Egypt,43879,18,2,2020,0,0,4,1,0,0
Egypt,43880,19,2,2020,0,0,5,1,0,0
Egypt,43881,20,2,2020,0,0,6,1,0,0
Egypt,43882,21,2,2020,0,0,7,1,0,0
Egypt,43883,22,2,2020,0,0,8,1,0,0
Egypt,43884,23,2,2020,0,0,9,1,0,0
Egypt,43885,24,2,2020,0,0,10,1,0,0
Egypt,43886,25,2,2020,0,0,11,1,0,0
Egypt,43887,26,2,2020,0,0,12,1,0,0
Egypt,43888,27,2,2020,0,0,13,1,0,0
Egypt,43889,28,2,2020,0,0,14,1,0,0
Egypt,43890,29,2,2020,0,0,15,1,0,0
Egypt,43891,1,3,2020,0,0,16,1,0,0
Egypt,43892,2,3,2020,1,0,17,2,0,0
Egypt,43896,6,3,2020,1,0,18,3,0,0
Egypt,43897,7,3,2020,12,0,19,15,0,0
Egypt,43899,9,3,2020,34,1,20,49,1,1
Egypt,43900,10,3,2020,6,0,21,55,2,1
Egypt,43901,11,3,2020,4,0,22,59,3,1
Egypt,43902,12,3,2020,1,0,23,60,4,1
Egypt,43903,13,3,2020,20,1,24,80,5,2
Egypt,43904,14,3,2020,13,0,25,93,6,2
Egypt,43905,15,3,2020,0,0,26,93,7,2
Egypt,43906,16,3,2020,17,0,27,110,8,2
Egypt,43907,17,3,2020,16,0,28,126,9,2
Egypt,43908,18,3,2020,40,2,29,166,10,4
Egypt,43909,19,3,2020,30,2,30,196,11,6
Egypt,43910,20,3,2020,14,0,31,210,12,6
El_Salvador,43909,19,3,2020,1,0,1,1,0,0
El_Salvador,43910,20,3,2020,0,0,2,1,0,0
Equatorial_Guinea,43905,15,3,2020,1,0,1,1,0,0
Equatorial_Guinea,43906,16,3,2020,0,0,2,1,0,0
Equatorial_Guinea,43907,17,3,2020,0,0,3,1,0,0
Equatorial_Guinea,43908,18,3,2020,0,0,4,1,0,0
Equatorial_Guinea,43909,19,3,2020,2,0,5,3,0,0
Equatorial_Guinea,43910,20,3,2020,1,0,6,4,0,0
Estonia,43830,31,12,2019,0,0,0,0,0,0
Estonia,43831,1,1,2020,0,0,0,0,0,0
Estonia,43832,2,1,2020,0,0,0,0,0,0
Estonia,43833,3,1,2020,0,0,0,0,0,0
Estonia,43834,4,1,2020,0,0,0,0,0,0
Estonia,43835,5,1,2020,0,0,0,0,0,0
Estonia,43836,6,1,2020,0,0,0,0,0,0
Estonia,43837,7,1,2020,0,0,0,0,0,0
Estonia,43838,8,1,2020,0,0,0,0,0,0
Estonia,43839,9,1,2020,0,0,0,0,0,0
Estonia,43840,10,1,2020,0,0,0,0,0,0
Estonia,43841,11,1,2020,0,0,0,0,0,0
Estonia,43842,12,1,2020,0,0,0,0,0,0
Estonia,43843,13,1,2020,0,0,0,0,0,0
Estonia,43844,14,1,2020,0,0,0,0,0,0
Estonia,43845,15,1,2020,0,0,0,0,0,0
Estonia,43846,16,1,2020,0,0,0,0,0,0
Estonia,43847,17,1,2020,0,0,0,0,0,0
Estonia,43848,18,1,2020,0,0,0,0,0,0
Estonia,43849,19,1,2020,0,0,0,0,0,0
Estonia,43850,20,1,2020,0,0,0,0,0,0
Estonia,43851,21,1,2020,0,0,0,0,0,0
Estonia,43852,22,1,2020,0,0,0,0,0,0
Estonia,43853,23,1,2020,0,0,0,0,0,0
Estonia,43854,24,1,2020,0,0,0,0,0,0
Estonia,43855,25,1,2020,0,0,0,0,0,0
Estonia,43856,26,1,2020,0,0,0,0,0,0
Estonia,43857,27,1,2020,0,0,0,0,0,0
Estonia,43858,28,1,2020,0,0,0,0,0,0
Estonia,43859,29,1,2020,0,0,0,0,0,0
Estonia,43860,30,1,2020,0,0,0,0,0,0
Estonia,43861,31,1,2020,0,0,0,0,0,0
Estonia,43862,1,2,2020,0,0,0,0,0,0
Estonia,43863,2,2,2020,0,0,0,0,0,0
Estonia,43864,3,2,2020,0,0,0,0,0,0
Estonia,43865,4,2,2020,0,0,0,0,0,0
Estonia,43866,5,2,2020,0,0,0,0,0,0
Estonia,43867,6,2,2020,0,0,0,0,0,0
Estonia,43868,7,2,2020,0,0,0,0,0,0
Estonia,43869,8,2,2020,0,0,0,0,0,0
Estonia,43870,9,2,2020,0,0,0,0,0,0
Estonia,43871,10,2,2020,0,0,0,0,0,0
Estonia,43872,11,2,2020,0,0,0,0,0,0
Estonia,43873,12,2,2020,0,0,0,0,0,0
Estonia,43874,13,2,2020,0,0,0,0,0,0
Estonia,43875,14,2,2020,0,0,0,0,0,0
Estonia,43876,15,2,2020,0,0,0,0,0,0
Estonia,43877,16,2,2020,0,0,0,0,0,0
Estonia,43878,17,2,2020,0,0,0,0,0,0
Estonia,43879,18,2,2020,0,0,0,0,0,0
Estonia,43880,19,2,2020,0,0,0,0,0,0
Estonia,43881,20,2,2020,0,0,0,0,0,0
Estonia,43882,21,2,2020,0,0,0,0,0,0
Estonia,43883,22,2,2020,0,0,0,0,0,0
Estonia,43884,23,2,2020,0,0,0,0,0,0
Estonia,43885,24,2,2020,0,0,0,0,0,0
Estonia,43886,25,2,2020,0,0,0,0,0,0
Estonia,43887,26,2,2020,0,0,0,0,0,0
Estonia,43888,27,2,2020,0,0,0,0,0,0
Estonia,43889,28,2,2020,1,0,1,1,0,0
Estonia,43890,29,2,2020,0,0,2,1,0,0
Estonia,43891,1,3,2020,0,0,3,1,0,0
Estonia,43892,2,3,2020,0,0,4,1,0,0
Estonia,43894,4,3,2020,1,0,5,2,0,0
Estonia,43896,6,3,2020,3,0,6,5,0,0
Estonia,43897,7,3,2020,5,0,7,10,0,0
Estonia,43901,11,3,2020,3,0,8,13,0,0
Estonia,43902,12,3,2020,3,0,9,16,0,0
Estonia,43903,13,3,2020,11,0,10,27,0,0
Estonia,43904,14,3,2020,52,0,11,79,0,0
Estonia,43905,15,3,2020,36,0,12,115,0,0
Estonia,43906,16,3,2020,56,0,13,171,0,0
Estonia,43907,17,3,2020,34,0,14,205,0,0
Estonia,43908,18,3,2020,20,0,15,225,0,0
Estonia,43909,19,3,2020,33,0,16,258,0,0
Estonia,43910,20,3,2020,9,0,17,267,0,0
Eswatini,43905,15,3,2020,1,0,1,1,0,0
Eswatini,43906,16,3,2020,0,0,2,1,0,0
Eswatini,43907,17,3,2020,0,0,3,1,0,0
Eswatini,43908,18,3,2020,0,0,4,1,0,0
Eswatini,43909,19,3,2020,0,0,5,1,0,0
Eswatini,43910,20,3,2020,0,0,6,1,0,0
Ethiopia,43904,14,3,2020,1,0,1,1,0,0
Ethiopia,43905,15,3,2020,0,0,2,1,0,0
Ethiopia,43906,16,3,2020,3,0,3,4,0,0
Ethiopia,43907,17,3,2020,1,0,4,5,0,0
